Id,Locality,Type,SubType,Sale_Type,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool
20285833,Bihain,House,mixed-use-building,Private,179000,6,290,FALSE,FALSE,FALSE,TRUE,8,TRUE,16,314,274,Not Known,2,FALSE
20285829,Gits,House,house,Private,219000,4,142,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,142,268,To be done up,0,FALSE
20285828,Beveren,Apartment,apartment,Private,159000,3,123,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,123,0,To be done up,0,FALSE
20285826,Beveren,House,house,Private,398000,3,143,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,143,277,Good,0,FALSE
20285824,Gits,Apartment,apartment,Private,479000,3,154,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,154,0,Good,0,FALSE
20285823,Beveren,House,house,Private,329000,3,172,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,172,315,Good,0,FALSE
20285819,Gits,House,house,Private,249000,3,193,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,193,215,To be done up,0,FALSE
20285812,Beveren,House,house,Private,375000,4,150,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,150,216,Good,0,FALSE
20285809,Gits,House,house,Private,649000,4,260,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,260,860,Good,0,FALSE
20285807,Beveren,House,house,Private,398000,3,138,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,138,277,Good,0,FALSE
20285803,Beveren,House,house,Private,589000,6,324,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,324,810,Good,0,FALSE
20285799,Ooigem,Apartment,apartment,Private,294000,2,89,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,89,0,Not Known,0,FALSE
20285782,Ere,Other,covered-parking-space,Private,215000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20285755,Lamine,House,house,Private,319999,3,169,TRUE,FALSE,FALSE,TRUE,50,TRUE,176,395,400,As new,2,FALSE
20285751,Mechelen,House,house,Private,289000,3,124,TRUE,FALSE,FALSE,FALSE,0,TRUE,32,156,100,To be done up,2,FALSE
20285737,Glain,House,house,Private,159000,3,88,FALSE,FALSE,FALSE,TRUE,0,TRUE,135,223,255,To renovate,3,FALSE
20285735,Auby-Sur-Semois,Apartment,apartment,Private,219000,2,86,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,86,0,Not Known,0,TRUE
20285723,Wilrijk,House,house,Private,299900,4,152,TRUE,FALSE,FALSE,FALSE,0,TRUE,8,160,82,Good,2,TRUE
20285691,Astene,House,house,Private,475000,3,167,TRUE,FALSE,FALSE,TRUE,0,TRUE,114,281,235,As new,3,TRUE
20285607,Komen,House,house,Private,259000,3,127,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,127,500,Good,3,FALSE
20285606,Komen,House,house,Private,259000,3,127,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,127,500,Good,3,FALSE
20285590,Geel,Apartment,apartment,Private,349000,3,158,TRUE,FALSE,FALSE,TRUE,18,FALSE,0,176,0,Not Known,0,FALSE
20285582,Gent,Other,lock-up-garage,Private,47500,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20285581,Gent,Other,lock-up-garage,Private,25000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20285543,Assebroek,House,town-house,Private,574000,6,303,FALSE,FALSE,TRUE,FALSE,0,TRUE,175,478,303,To renovate,2,FALSE
20285532,Haacht,House,house,Private,395000,2,237,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,237,395,Not Known,0,FALSE
20285529,Lichtervelde,Other,service-flat,Private,304000,2,100,FALSE,FALSE,FALSE,TRUE,18,FALSE,0,118,0,Good,0,FALSE
20285458,Nieuwpoort,Other,covered-parking-space,Private,57000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20285429,Sint-Andries,House,villa,Private,345000,3,0,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,0,391,To renovate,0,FALSE
20285414,Beveren-waas,House,house,Private,539000,4,194,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,194,2098,Good,0,FALSE
20285398,Koksijde,Apartment,flat-studio,Private,109000,0,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Just renovated,0,FALSE
20285372,Blankenberge,Apartment,apartment,Private,335000,2,70,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,70,0,Good,0,FALSE
20285353,Adinkerke,Apartment,apartment,Private,460000,4,0,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,0,0,Good,0,FALSE
20285346,Anzegem,House,house,Private,421000,3,164,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,164,1048,Good,3,FALSE
20285344,Anzegem,House,house,Private,369000,4,246,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,246,765,Just renovated,2,FALSE
20285317,S Gravenwezel,House,house,Private,657800,3,201,FALSE,FALSE,FALSE,TRUE,25,FALSE,0,226,1005,Good,0,FALSE
20285313,Overijse,House,villa,Private,495000,2,171,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,171,1197,Not Known,0,FALSE
20285308,Handzame,House,villa,Private,465000,4,269,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,269,566,Good,0,FALSE
20285307,Houthulst,House,house,Private,229000,4,182,TRUE,TRUE,FALSE,TRUE,0,FALSE,0,182,2165,To renovate,0,FALSE
20285306,Bekegem,House,house,Private,179000,4,122,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,122,571,To renovate,0,FALSE
20285296,Astene,Apartment,apartment,Private,340000,2,95,FALSE,FALSE,FALSE,TRUE,16,FALSE,0,111,0,Not Known,0,FALSE
20285274,Knokke,House,house,Private,1195000,4,154,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,154,3290,Good,0,FALSE
20285262,Aalst,Apartment,apartment-block,Private,350000,3,161,FALSE,FALSE,FALSE,TRUE,20,FALSE,0,181,109,Not Known,0,FALSE
20285258,Handzame,Other,farmhouse,Private,649000,5,314,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,314,23912,To renovate,0,FALSE
20285249,Blankenberge,Apartment,apartment,Private,150000,1,0,FALSE,TRUE,FALSE,TRUE,0,FALSE,0,0,0,Good,0,FALSE
20285194,Knokke,Apartment,apartment,Private,695000,2,68,TRUE,TRUE,FALSE,TRUE,0,FALSE,0,68,0,Just renovated,2,FALSE
20285191,Appels,House,house,Private,229000,4,184,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,184,120,To be done up,2,FALSE
20285189,Sint-lambrechts-woluwe,House,house,Private,795000,4,380,FALSE,FALSE,FALSE,TRUE,5,TRUE,150,535,258,To renovate,2,FALSE
20285138,Anderlecht,Apartment,flat-studio,Private,150000,1,50,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,58,0,Good,2,FALSE
20285137,Epinois,House,house,Private,110000,2,122,TRUE,FALSE,FALSE,TRUE,100,TRUE,650,872,890,To renovate,2,FALSE
20285127,Marcinelle,House,house,Private,299000,5,260,TRUE,FALSE,FALSE,FALSE,0,TRUE,100,360,350,Good,2,TRUE
20285114,Antwerpen,House,house,Private,439500,3,148,FALSE,FALSE,FALSE,TRUE,10,TRUE,49,207,0,Not Known,4,FALSE
20285097,Antwerpen,House,house,Private,417500,3,140,FALSE,FALSE,FALSE,TRUE,10,TRUE,41,191,0,Not Known,4,FALSE
20285070,Antwerpen,Apartment,apartment,Private,341500,2,99,FALSE,FALSE,FALSE,TRUE,12,FALSE,0,111,0,Not Known,4,FALSE
20285066,Antwerpen,Apartment,apartment,Private,259500,1,74,FALSE,FALSE,FALSE,TRUE,8,FALSE,0,82,0,Not Known,4,FALSE
20285065,Antwerpen,Apartment,apartment,Private,192500,1,53,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,58,0,Not Known,4,FALSE
20285056,Gentbrugge,House,house,Private,409000,3,168,TRUE,FALSE,FALSE,TRUE,9,FALSE,0,177,46,Good,1,TRUE
20285047,Deurne,Other,offices,Private,299900,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,To be done up,2,FALSE
20285026,Elene,Apartment,apartment,Private,264900,2,111,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,116,0,As new,3,FALSE
20284987,Knokke,House,house,Private,895000,3,153,TRUE,FALSE,FALSE,TRUE,20,FALSE,0,173,173,Just renovated,2,FALSE
20284971,Beez,Apartment,apartment,Private,210636,1,47,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,62,0,As new,4,TRUE
20284970,Beez,Apartment,apartment,Private,296000,2,88,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,99,0,As new,4,TRUE
20284969,Beez,Apartment,apartment,Private,220731,1,63,TRUE,FALSE,FALSE,TRUE,23,FALSE,0,86,0,As new,4,FALSE
20284968,Beez,Apartment,apartment,Private,244000,1,68,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,79,0,As new,4,TRUE
20284967,Beez,Apartment,apartment,Private,250000,1,71,TRUE,FALSE,FALSE,TRUE,9,FALSE,0,80,0,As new,4,TRUE
20284966,Beez,Apartment,apartment,Private,290000,2,87,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,98,0,As new,4,TRUE
20284965,Beez,Apartment,apartment,Private,356000,3,100,TRUE,FALSE,FALSE,TRUE,29,TRUE,42,171,0,As new,4,TRUE
20284963,Beez,Apartment,apartment,Private,355000,2,92,TRUE,FALSE,FALSE,TRUE,28,FALSE,0,120,0,As new,4,FALSE
20284957,Laken,Apartment,apartment,Private,340000,2,114,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,125,0,As new,2,TRUE
20284956,Laken,Apartment,apartment,Private,325000,2,102,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,109,0,As new,2,FALSE
20284955,Laken,Apartment,apartment,Private,410000,3,139,TRUE,FALSE,FALSE,TRUE,18,FALSE,0,157,0,As new,2,TRUE
20284954,Laken,Apartment,apartment,Private,347000,2,114,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,125,0,As new,2,TRUE
20284950,Beez,Apartment,apartment,Private,254380,1,78,TRUE,FALSE,FALSE,TRUE,16,FALSE,0,94,0,As new,4,TRUE
20284949,Beez,Apartment,apartment,Private,245967,1,75,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,86,0,As new,4,FALSE
20284948,Beez,Apartment,apartment,Private,359000,2,100,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,114,0,As new,4,TRUE
20284947,Beez,Apartment,apartment,Private,260000,1,74,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,86,0,As new,4,FALSE
20284946,Beez,Apartment,apartment,Private,237000,1,58,TRUE,FALSE,FALSE,TRUE,27,FALSE,0,85,0,As new,4,TRUE
20284945,Beez,Apartment,apartment,Private,380000,3,110,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,125,0,As new,4,FALSE
20284944,Beez,Apartment,apartment,Private,229500,1,66,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,81,0,As new,4,TRUE
20284943,Beez,Apartment,apartment,Private,254000,1,78,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,93,0,As new,4,TRUE
20284942,Beez,Apartment,apartment,Private,237555,1,61,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,72,0,As new,4,FALSE
20284941,Beez,Apartment,apartment,Private,254380,1,66,TRUE,FALSE,FALSE,TRUE,23,FALSE,0,89,0,As new,4,FALSE
20284940,Beez,Apartment,apartment,Private,305000,2,88,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,100,0,As new,4,FALSE
20284939,Beez,Apartment,apartment,Private,320000,2,95,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,106,0,As new,4,TRUE
20284937,Beez,Apartment,apartment,Private,376000,2,102,TRUE,FALSE,FALSE,TRUE,20,FALSE,0,122,0,As new,4,TRUE
20284936,Beez,Apartment,apartment,Private,220000,1,60,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,72,0,As new,4,FALSE
20284935,Beez,Apartment,apartment,Private,237555,1,66,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,77,0,As new,4,TRUE
20284934,Beez,Apartment,apartment,Private,329000,2,94,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,108,0,As new,4,FALSE
20284933,Beez,Apartment,apartment,Private,237555,1,66,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,77,0,As new,4,FALSE
20284932,Beez,Apartment,apartment,Private,318000,2,95,TRUE,FALSE,FALSE,TRUE,33,FALSE,0,128,0,As new,4,TRUE
20284931,Beez,Apartment,apartment,Private,340000,2,94,TRUE,FALSE,FALSE,TRUE,32,TRUE,6,132,0,As new,4,FALSE
20284930,Beez,Apartment,apartment,Private,289000,2,87,TRUE,FALSE,FALSE,TRUE,16,FALSE,0,103,0,As new,4,TRUE
20284929,Beez,Apartment,apartment,Private,380000,2,99,TRUE,FALSE,FALSE,TRUE,45,FALSE,0,144,0,As new,4,TRUE
20284928,Beez,Apartment,apartment,Private,340000,2,95,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,110,0,As new,4,FALSE
20284923,Beez,Apartment,apartment,Private,380000,3,107,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,119,0,As new,4,TRUE
20284922,Beez,Apartment,apartment,Private,250900,1,75,TRUE,FALSE,FALSE,TRUE,25,FALSE,0,100,0,As new,4,TRUE
20284920,Beez,Apartment,apartment,Private,227000,1,62,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,76,0,As new,4,FALSE
20284919,Beez,Apartment,apartment,Private,320000,2,88,TRUE,FALSE,FALSE,TRUE,36,TRUE,12,136,0,As new,4,FALSE
20284918,Beez,Apartment,apartment,Private,315000,2,87,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,99,0,As new,4,TRUE
20284916,Beez,Apartment,apartment,Private,265000,1,74,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,86,0,As new,4,TRUE
20284885,Avelgem,House,house,Private,140000,2,135,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,135,85,Good,0,FALSE
20284840,Rixensart,House,villa,Private,645000,3,175,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,175,941,To be done up,4,TRUE
20284832,Ave-Et-Auffe,House,house,Private,249000,3,178,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,178,0,To be done up,0,TRUE
20284802,Haine-Saint-Paul,House,house,Private,119000,2,128,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,128,70,Good,2,FALSE
20284788,Ramegnies-Chin,House,house,Private,199000,3,360,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,360,258,To be done up,2,TRUE
20284784,Grimminge,House,house,Private,369000,2,197,TRUE,FALSE,FALSE,TRUE,0,TRUE,1351,1548,1636,Good,4,FALSE
20284769,Erbaut,Other,offices,Private,630000,0,940,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,940,0,Good,3,FALSE
20284768,Grimminge,House,house,Private,649000,5,304,TRUE,FALSE,FALSE,TRUE,30,TRUE,3200,3534,3746,Not Known,4,TRUE
20284767,Geraardsbergen,House,house,Private,649000,5,304,TRUE,FALSE,FALSE,TRUE,30,TRUE,3200,3534,3746,Not Known,4,TRUE
20284737,Kain,House,house,Private,145000,2,106,FALSE,FALSE,FALSE,FALSE,0,TRUE,141,247,88,Good,3,FALSE
20284736,Antwerpen,Apartment,apartment,Private,355500,2,98,FALSE,FALSE,FALSE,TRUE,9,FALSE,0,107,0,Not Known,4,FALSE
20284735,Antwerpen,Apartment,apartment,Private,259500,1,74,FALSE,FALSE,FALSE,TRUE,8,FALSE,0,82,0,Not Known,4,FALSE
20284734,Antwerpen,Apartment,apartment,Private,341500,2,99,FALSE,FALSE,FALSE,TRUE,12,FALSE,0,111,0,Not Known,4,FALSE
20284733,Antwerpen,Apartment,apartment,Private,331500,1,92,FALSE,FALSE,FALSE,TRUE,7,FALSE,0,99,0,Not Known,4,FALSE
20284732,Antwerpen,Apartment,apartment,Private,212500,1,61,FALSE,FALSE,FALSE,TRUE,7,FALSE,0,68,0,Not Known,4,FALSE
20284731,Antwerpen,Apartment,apartment,Private,192500,1,53,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,58,0,Not Known,4,FALSE
20284718,Antwerpen,Apartment,apartment,Private,449000,2,101,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,113,0,Not Known,4,FALSE
20284717,Antwerpen,Apartment,apartment,Private,564000,3,125,TRUE,FALSE,FALSE,TRUE,18,FALSE,0,143,0,Not Known,4,FALSE
20284716,Antwerpen,Apartment,apartment,Private,299000,1,73,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,81,0,Not Known,4,FALSE
20284715,Antwerpen,Apartment,apartment,Private,459000,2,124,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,135,0,Not Known,4,FALSE
20284714,Antwerpen,Apartment,apartment,Private,339000,1,73,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,83,0,Not Known,4,FALSE
20284713,Antwerpen,Apartment,apartment,Private,519000,3,144,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,158,0,Not Known,4,FALSE
20284694,Brussel,Apartment,apartment,Private,320000,3,124,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,124,0,Good,2,TRUE
20284675,Antwerpen,Apartment,apartment,Private,449000,2,101,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,113,0,Not Known,4,FALSE
20284674,Antwerpen,Apartment,apartment,Private,564000,3,125,TRUE,FALSE,FALSE,TRUE,18,FALSE,0,143,0,Not Known,4,FALSE
20284672,Antwerpen,Apartment,apartment,Private,339000,1,73,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,83,0,Not Known,4,FALSE
20284671,Antwerpen,Apartment,apartment,Private,299000,1,73,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,81,0,Not Known,4,FALSE
20284669,Antwerpen,Apartment,apartment,Private,459000,2,124,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,135,0,Not Known,4,FALSE
20284668,Antwerpen,Apartment,apartment,Private,519000,3,144,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,158,0,Not Known,4,FALSE
20284649,Brussel,Apartment,duplex,Private,345000,2,112,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,122,0,As new,2,TRUE
20284645,Kapelle-op-den-bos,House,house,Private,519000,4,300,TRUE,FALSE,FALSE,TRUE,30,TRUE,900,1230,1184,Good,4,TRUE
20284620,Deurne,Apartment,apartment,Private,199000,2,85,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,85,0,As new,2,FALSE
20284540,Sint-gillis,Apartment,penthouse,Private,435000,1,73,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,84,0,As new,2,TRUE
20284519,Neder-Over-Heembeek,Apartment,duplex,Private,325000,3,158,TRUE,FALSE,FALSE,TRUE,46,FALSE,0,204,0,Good,2,TRUE
20284515,Mechelen,Apartment,apartment,Private,225000,3,124,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,124,0,To be done up,0,FALSE
20284466,Kortrijk,House,house,Private,375000,3,217,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,217,623,Good,3,FALSE
20284410,Schaarbeek,House,mansion,Private,595000,4,220,TRUE,FALSE,FALSE,TRUE,13,TRUE,22,255,100,Just renovated,2,FALSE
20284362,Sint-pieters-woluwe,Other,loft,Private,995000,3,185,TRUE,FALSE,FALSE,TRUE,14,TRUE,82,281,0,As new,2,TRUE
20284359,Knokke,House,villa,Private,5995000,6,346,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,346,805,Just renovated,4,TRUE
20284336,Fronville,House,house,Private,249000,5,198,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,198,1292,To renovate,4,TRUE
20284303,Blankenberge,Apartment,apartment,Private,399000,2,82,TRUE,TRUE,FALSE,TRUE,0,FALSE,0,82,0,Good,2,FALSE
20284252,Arville,House,house,Private,124000,4,97,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,97,68,Good,3,FALSE
20284240,Antwerpen,Apartment,apartment,Private,245000,1,62,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,62,0,Good,3,FALSE
20284223,Blaasveld,House,house,Private,355000,3,135,FALSE,FALSE,FALSE,TRUE,25,FALSE,0,160,323,Not Known,3,FALSE
20284176,Brussel,Apartment,apartment,Private,277500,1,60,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,60,0,As new,0,TRUE
20284148,Braine-l'alleud,Other,offices,Private,120000,0,36,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,36,0,As new,4,FALSE
20284139,Ensival,House,house,Private,239000,5,143,TRUE,FALSE,FALSE,TRUE,20,TRUE,180,343,280,As new,2,TRUE
20284138,Amonines,House,house,Private,369000,4,231,TRUE,FALSE,FALSE,TRUE,58,TRUE,855,1144,855,Good,4,TRUE
20284133,Mechelen,Other,lock-up-garage,Private,31000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20284124,Beez,Apartment,apartment,Private,199000,2,85,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,85,0,Good,0,FALSE
20284082,Lot,House,house,Private,485000,4,182,TRUE,FALSE,FALSE,TRUE,43,TRUE,225,450,330,Good,2,TRUE
20284056,Awirs,House,house,Private,177000,4,170,FALSE,FALSE,FALSE,TRUE,0,TRUE,1,171,705,To renovate,4,FALSE
20284055,Brasschaat,Apartment,apartment,Private,395000,2,96,TRUE,FALSE,FALSE,TRUE,4,FALSE,0,100,0,Just renovated,0,FALSE
20284047,Bouillon,House,house,Private,145000,8,195,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,195,127,To renovate,2,FALSE
20284033,Aaigem,House,house,Private,209000,3,140,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,140,354,To renovate,2,TRUE
20284011,Laken,Apartment,apartment,Private,340000,2,114,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,125,0,As new,2,TRUE
20284010,Laken,Apartment,apartment,Private,340000,2,114,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,125,0,As new,2,TRUE
20284009,Laken,Apartment,apartment,Private,350000,2,121,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,132,0,As new,2,TRUE
20284008,Laken,Apartment,apartment,Private,350000,2,120,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,131,0,As new,2,TRUE
20284006,Laken,Apartment,apartment,Private,345000,2,119,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,130,0,As new,2,TRUE
20284005,Laken,Apartment,apartment,Private,345000,2,117,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,128,0,As new,2,TRUE
20284004,Laken,Apartment,apartment,Private,410000,3,139,TRUE,FALSE,FALSE,TRUE,18,FALSE,0,157,0,As new,2,TRUE
20284003,Laken,Apartment,apartment,Private,345000,2,116,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,127,0,As new,2,TRUE
20284002,Laken,Apartment,apartment,Private,335000,2,110,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,117,0,As new,2,FALSE
20284000,Laken,Apartment,apartment,Private,325000,2,102,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,109,0,As new,2,FALSE
20283998,Laken,Apartment,apartment,Private,353000,2,109,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,116,0,As new,2,FALSE
20283996,Laken,Apartment,apartment,Private,360000,2,96,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,103,0,As new,2,FALSE
20283995,Laken,Apartment,apartment,Private,399000,3,133,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,144,0,As new,2,FALSE
20283994,Laken,Apartment,apartment,Private,330000,2,101,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,108,0,As new,2,FALSE
20283992,Laken,Apartment,apartment,Private,440000,3,143,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,156,0,As new,2,FALSE
20283991,Laken,Apartment,apartment,Private,455000,3,154,TRUE,FALSE,FALSE,TRUE,9,FALSE,0,163,0,As new,2,FALSE
20283990,Laken,Apartment,apartment,Private,350000,2,96,TRUE,FALSE,FALSE,TRUE,6,FALSE,0,102,0,As new,2,FALSE
20283989,Laken,Apartment,apartment,Private,340000,2,101,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,109,0,As new,2,FALSE
20283937,Elsene,Apartment,apartment,Private,1150000,3,245,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,245,0,As new,2,TRUE
20283897,Elsegem,House,house,Private,299000,3,178,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,178,275,Good,4,FALSE
20283849,Glain,Apartment,apartment,Private,425000,2,132,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,132,0,As new,2,FALSE
20283847,Nieuwkerken-Waas,House,house,Private,615000,3,181,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,181,956,As new,4,FALSE
20283830,Lichtervelde,Apartment,apartment,Private,304000,2,100,FALSE,FALSE,FALSE,TRUE,18,FALSE,0,118,0,Good,0,FALSE
20283827,Jemeppe-Sur-Meuse,House,house,Private,360000,5,217,TRUE,FALSE,FALSE,TRUE,80,TRUE,134,431,334,Good,2,TRUE
20283794,Leuven,Apartment,apartment,Private,598000,2,114,FALSE,FALSE,FALSE,TRUE,8,FALSE,0,122,0,As new,0,FALSE
20283791,Sint-Andries,Apartment,apartment,Private,149000,1,71,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,71,0,As new,0,FALSE
20283761,Ganshoren,Apartment,apartment,Private,269000,2,88,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,88,0,Not Known,2,TRUE
20283752,Arlon,House,house,Private,330000,2,0,FALSE,FALSE,FALSE,TRUE,0,TRUE,250,250,460,To renovate,3,FALSE
20283750,Châtillon,House,mansion,Private,295000,5,260,FALSE,FALSE,FALSE,TRUE,30,TRUE,1600,1890,1809,To renovate,4,FALSE
20283746,Bellefontaine,Other,chalet,Private,440000,4,315,FALSE,FALSE,TRUE,TRUE,0,FALSE,0,315,1536,As new,3,FALSE
20283745,Bleid,House,house,Private,155000,2,110,FALSE,FALSE,FALSE,FALSE,0,TRUE,900,1010,983,To renovate,3,FALSE
20283741,Vance,House,house,Private,460000,3,160,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,160,807,Good,4,FALSE
20283736,Musson,House,house,Private,99000,3,180,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,180,104,To renovate,2,FALSE
20283736,Musson,House,house,Private,99000,3,180,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,180,104,To renovate,2,FALSE
20283730,Châtillon,House,house,Private,140000,3,140,FALSE,FALSE,FALSE,FALSE,0,TRUE,490,630,600,To renovate,2,FALSE
20283729,Arlon,Apartment,apartment,Private,180000,1,61,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,61,0,Good,0,FALSE
20283728,Habergy,House,house,Private,520000,4,152,FALSE,FALSE,FALSE,TRUE,35,FALSE,0,187,425,Just renovated,4,FALSE
20283721,Bellefontaine,House,house,Private,350000,5,251,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,251,1018,To be done up,4,FALSE
20283715,Habergy,House,house,Private,480000,4,153,FALSE,FALSE,FALSE,TRUE,30,FALSE,0,183,357,Just renovated,2,FALSE
20283714,Habergy,House,house,Private,520000,4,153,FALSE,FALSE,FALSE,TRUE,30,FALSE,0,183,558,Just renovated,3,FALSE
